# 1000 random points
# x		y
1075249191	243007295
1359028948	1548423180
437296253	539077973
1852761970	367321962
1139374019	1572556891
817338432	1017061624
806323065	1134348753
423626942	937806902
1138871583	2027198263
949876844	606164132
1283186229	617820685
544207562	171603394
2111839291	13725651
833105752	963712784
1494821041	1351475721
67269014	591277070
1672102167	330905135
2115823876	733516860
1046912749	1026135493
1852576034	297073434
1401411507	2125268555
1006735728	278444072
1939553513	806537537
1256070510	1519890150
1050557455	1975761959
575034524	886386388
308395685	2130819197
1951572602	127914866
1493994027	1839592387
78782088	1270899776
1783930913	687234937
1230531654	311669950
801611271	1927940383
713988916	694649964
1345985885	49576501
815728338	961699530
1077285795	456136763
1679046304	1937668952
620769881	1954514097
1514323486	111123862
1837909759	1811807511
177609932	1963717892
1350081301	2144778989
1238933034	464518434
1877496859	1398494131
1466841528	13983088
735368081	301013225
1966764790	108317038
422450935	237860879
1034500452	243982492
400693197	1446599333
68339842	816320122
195242899	408127019
846366672	2125687432
990208969	168426529
2083056334	865638470
1045097967	42097159
272650492	827893556
586642309	199833949
1718412762	481686226
1795324427	1239453603
12550376	1534263968
1178649345	579145305
952337830	1859938846
1113369575	224559871
427803540	1192601804
561352253	930035477
278025778	1818298922
20848515	1021726747
392135936	1784317368
1815204153	26816401
168534910	1977458422
1144598751	504353527
1689776428	17712484
567625717	1536177101
1077574026	163361922
883555323	1122281363
1447621656	354178000
1509912177	1098465225
1104061526	814061262
1804754135	1311255023
1256536516	565894396
751534253	852299653
111718370	1642615258
641068915	561477131
433991216	1029098728
516717225	1943281409
841345070	780775846
678825935	1361405927
2083519836	1983893396
1355356261	1793239613
774658362	982467122
1760418283	2044107651
1550685000	1309954304
1865930209	357870905
1794559750	1424707454
1657678279	1407020255
963419124	2146270508
494595869	1347019765
1335940498	929621386
695835491	542504955
129074016	2102083608
1490837529	1898039921
661829854	997707862
434145983	1275205847
1033598348	1304446404
256500949	1773640877
401442026	263756770
1167922139	1675979635
1984978552	1029569072
1708194129	1952339625
1805059510	977835054
1942950583	933317583
1466493476	98601308
1792727437	60601445
1032177474	1942865210
1404576595	1167119851
626820240	1587208008
807960969	1906913761
1370297742	658701062
1024958895	1285875143
850221500	522364916
143568197	732302109
636026010	579060114
440838603	536876899
366237096	1622953824
1701959873	1419590681
130697318	1134060766
1477711783	408078015
1374495828	1250361740
268582909	473727189
992118002	784462058
2002814787	1056378843
1579299264	1953016440
976740089	1162958161
2102394430	1497772470
477779103	248303287
936946156	213513764
596537781	402978189
1900658762	1962652482
943299515	1725275987
1805416664	749883536
1300329521	1004035465
1080792854	144032142
651966615	177266095
1087130244	127133116
2076713581	895502661
2080509602	1085302938
1621215027	1276618187
1946520304	1620550056
2085714025	62993601
194409198	1167881318
405250959	1006162855
743466524	1939419220
1929392677	434854909
872075258	569078002
1652877739	2060780355
386648072	1015217600
623299489	798407417
51769798	96184894
1160148359	146444447
1452891316	1232745964
12812509	637472181
745497682	1925459018
1164632867	776050619
801738784	63620312
1534873049	2086654001
578515870	488686358
1442745983	1533539479
570920524	462640772
626716309	271597165
2024221610	215874210
1039635355	405619507
1447379768	36787952
189325073	622810217
1512331382	1279598318
1437716087	1659821967
279403236	527233564
1162566477	1892666917
561350146	786971642
896195347	411297195
284246352	761598984
209674057	643049377
1555693646	2104368582
832443759	1108947335
229712508	1731946676
1960158981	1030397149
1253692250	303976530
1092655499	1691180835
908847720	1988123680
646884993	1903765977
481413926	841818014
687686503	789367423
1728660756	1264523852
863416765	877234837
148861874	801609642
168865539	531468187
2109709952	1267306296
65121465	277166865
2043484414	551519350
744831071	46893687
1992303276	65300196
392649589	938571597
1717421834	917991938
609155963	1617188627
1113767320	1223888208
358562289	963328841
513362390	36613198
759682135	951275887
2089950020	1912843900
1763476525	446907141
423112034	818757466
1451974387	709727627
1933027248	454768232
1709848105	1369049729
233815470	244315942
1567815503	1576927079
661098204	430002452
784796645	1507577277
1753089722	1484021682
1368504683	1415654147
894221512	265054848
1575059809	1635551417
1618334854	734315774
1586528583	1900115039
1322573172	1254993580
668193437	1238628213
1103803154	505688842
1472850659	1622341499
891051232	1472006552
1990196121	2012845553
840756830	1247442390
1638289983	837783639
1553622796	2068129604
946583637	822124589
2126877290	1574967650
1421333339	1139989235
671934456	2014278576
1576830161	2113147433
1067608886	1932159406
915819063	1607873359
1713671076	1341135580
1156816141	1402120165
1520567490	1152873146
1685803731	485274987
2112929296	1808926920
164232457	2043338081
873442062	81395846
1268664623	1788820807
1980476220	1449322868
2106351813	1861676701
396323354	1715838738
1263552843	1544054499
1116094248	1971267808
995574849	1121507225
641338854	559585886
483929895	290491967
93595092	1851650828
429056893	626414677
1418273394	36830826
1561237187	1523175259
787991360	545076216
1928280697	620028113
1178792894	1265211190
330947615	1909196343
640572268	1666029476
52430133	1494595853
305565130	2041573570
1420434235	1666240211
1801175640	1922992656
1398325169	1945229577
991411350	873486094
1452617751	139429167
1526115332	902444860
1921557997	2018901189
1762331682	1962858010
464697011	668550475
3441776	1302432552
1968616425	253665345
804374638	941898214
135793423	519367463
573929372	353907156
2044568997	947126141
1853226362	954863218
30689579	708514499
2012246408	11573056
724039457	1422268025
299267910	231120830
1993100551	758257695
786374196	145221484
7070813	1099473205
1249034706	742980042
1683403427	325719867
812247456	165809752
872900953	95361969
2098669854	568649878
1016583679	660139031
1377042380	1234548740
775701013	1239990765
2097723690	226424866
1167971099	2062955187
1550273720	129519728
1605102225	412913641
1523662326	632845422
1312589303	1041712911
346061924	1277821852
1200856781	564478373
1405830018	1476094330
1420397203	512443691
890960592	1520549256
566778569	2110608161
778966478	1279697734
2060991727	234293511
8188924	2035886644
2020792965	772472925
257540314	1505340882
1687533835	158412451
1537430504	1987622304
361470465	1383875929
321065126	937481502
1533336295	1054740991
441304724	407079884
269931837	1428348437
954175794	2025923882
1411006083	738971419
1787475968	1677957304
1897957433	73418385
1769049726	396650998
842547167	328090103
182670380	1739950180
746090229	1496431309
664016010	681914242
1695218427	1666909843
927434520	1920255696
1764623729	1697396425
883355478	1962590670
981748695	1764063471
2025454788	1739030524
1439467437	607680133
909814498	268774618
64474739	1887089931
1136402736	418029544
72806825	772732417
677155630	823737510
1742134991	647861991
293216348	1388171924
168034149	57930045
681751610	1577876786
2131532011	1612888707
1605822024	133137408
1589259489	1932747833
1710742022	847329918
362404039	474774495
1131945716	1204346924
944485917	1390217973
1093111954	1341292682
785463907	1646720763
2054305376	1794757400
1567790873	121659761
1781146590	1115691862
647174591	1399064535
657741964	591726788
747408341	413705133
103849962	1719310050
208245467	284641907
605319544	1508633904
1377243217	1322831273
712036534	447692590
342131127	1299323599
417017124	148548700
1793810573	281516901
934363714	1265901626
968196691	689935595
1060108176	2056532552
238712969	68913377
1653948558	578029062
1863053487	870356167
29686972	484322036
2068386885	677827101
1957222298	1731886226
2024859851	818394723
1648568488	1378681440
1726721985	1780708121
304927590	1551880158
1281574567	2004178367
1375086420	1842341004
616728317	1768892373
279101426	641010666
317957699	255037147
1765303488	1188871544
674600441	1887923281
706275646	72350902
664822687	1607613879
698289388	232536356
422615221	1443200141
422992714	1851207234
825334459	339934803
921045976	1362477968
2023689009	1188713609
1778835990	1538124942
819275671	183839919
849087876	1549502652
279456109	873115717
193399202	1151353754
582657587	1878123723
646872560	1572238504
749399913	1613433793
1844452846	674168678
208630415	1555563175
703957276	2136093524
1425676581	1218159357
969157370	580627442
351971499	433594947
761273096	1581854912
173548193	1719955961
1805253830	1622447422
45687943	1582342047
425713588	217094380
1026770909	59847861
1621696338	2078328650
989430307	682202811
737493792	197416920
2090960089	510486321
538304158	183242262
525868415	231793559
1086026060	1695750532
421303701	453002605
1828538026	1939010978
1692078747	431366707
1876186680	1466583536
922613265	979946345
1832985462	1221511662
1087257975	497462927
798268900	985797916
213574221	381269285
1897136386	1105303290
123681299	141141163
1693430864	208234248
1222661705	511016609
658844494	371337414
402220143	605806727
245613948	1303505844
1540296197	1271555037
1246539354	1233652562
862050443	1439432227
1998962024	559681312
557286785	328098009
303519270	905415326
395539047	987126143
424495124	1405287756
626391229	1207644565
1989324466	1565373098
2103102979	1073811099
599839104	969450040
32400313	1797935633
251200510	1345081206
1404192607	240646519
1193379244	310487524
252215925	760282701
433938954	897969410
1423833723	1774761491
989286552	1470201936
1668010225	314323529
2046268630	1055512398
1363657559	1568579695
626843204	681988476
1625000749	2106370565
867182690	361765466
1276853747	1375655051
1366006448	1019545960
1209183529	389210497
929851566	203784742
1168229967	1761881703
1617408476	127226900
276820709	1437275325
77226426	559389362
1331591275	991644163
1638666184	2088607104
2143410273	410599353
1904009094	522235902
1172975687	1392411487
2102812788	484381100
1021483421	426057333
599223826	1658048010
1284475363	45217403
498274272	1023515800
1532244633	754330865
94001502	434684118
1722212671	1851752279
1130973708	733997636
430726997	246392621
1143909738	2139624546
1253200475	1760737779
1885797112	687040176
1344314321	890013993
570570294	1725371566
1262074167	2121597519
1435291300	1453342172
1254237197	1765510885
716406722	503565754
1902555603	1210676331
790245648	283204552
192541705	513487969
322819598	1980828550
627087407	1718152263
2077838908	1486122100
801425349	1173730717
1392854298	2070043154
6850635	1010697699
2064323112	1019599840
1982798657	410848921
1101175014	721945950
615865895	1220615487
487794900	1859966476
529607293	377944917
1164926322	818616682
923776451	976506459
1390673472	1837582072
671805817	906557393
1590812350	2046386742
1445849887	383743287
1747631724	1919277732
331361333	2094284813
474556618	686910402
735058491	397159891
1413174616	242744592
1263818417	43110409
1127810966	896434702
1939611415	276943919
767323908	558357052
1143385325	377381829
964036386	1167372570
330929587	39945291
756250480	383147560
1884170985	82212673
2073129838	196920550
590207503	859970087
1771084444	407319764
844467365	945964669
736450682	889211250
2046298155	1739338179
1029358728	458017344
1354190369	852610425
106988102	881167038
653065223	437659423
2082185524	2085898860
622439261	437831733
1158839506	2005636298
1733513635	1275074107
1751882912	259105112
55222361	1419424433
1098355742	1312174998
2084529407	1288690455
335405772	1410038532
335276309	1903610093
1585763370	354022178
2041532955	309137843
378298296	927417200
524222865	1485047529
125044982	1804083054
1801909495	2141001231
1199816548	288695964
46212557	2114791589
1330626178	43697274
1804331411	874447915
1718578640	1220284552
1338462665	374123041
2101297358	1358999110
117541871	1116190727
1579521788	1246080308
1290420613	78169949
294820826	931752146
193263627	1742589347
246621928	1026189472
1469214977	45055065
261004198	1651589150
461965799	552968447
1242024340	601714380
1630805053	986875157
402181170	1936539690
600989059	965561883
1868688128	1389931448
72040249	1390632337
543390078	1081554166
248729311	824750327
1366996780	1783155556
1830262261	575619533
1396289418	861514370
1372060155	296576403
1399986712	1048132048
303602801	270216649
1686846038	368831694
798112471	331270127
1752874948	1526735612
2018086573	1419763077
1738057186	1466828762
1297460595	752481291
1648759856	212497128
2132633769	453364993
1897872942	364169126
1960029647	1664206311
976241500	505927060
1882908261	1048655933
308612922	2018883634
545740779	55236995
1093417288	863418112
1324909537	525212473
2030363910	665003390
763463623	324504287
1651483124	1880113964
597196061	1265381877
1064979346	1825053578
1325717859	542373371
1692330336	1406428696
1044696601	1998256241
980258526	1184130646
534882495	1088550615
1463368588	2058734532
768291541	18197165
1321188074	2131268066
1838289371	1776626035
319063160	723902512
1712924497	2123318441
475438006	228715054
420868279	1893657039
37318692	1598082908
1383589773	183403109
162053442	1382447930
697229651	1477071851
330263184	884573512
1334341513	1464459233
2080992142	1974538502
1822179247	1077429191
172531644	1871031796
1224702789	899914013
1219801754	2025666450
1081550795	476796259
316537768	2068428128
1998685889	468036121
714825318	1123236574
1674474919	53732543
1290480212	394577804
2013187581	1520291541
1223621362	938747626
1734526275	969674203
838506432	444387448
1081036025	58295121
443405374	577095606
492991135	1425255607
131166188	1995078692
550420405	998376333
829355594	2139007298
579180987	193748307
1230741208	1885681296
1501078065	1964526473
1018047766	2001868686
1558845079	385186735
844615812	714025916
2063872109	1303451461
1222116514	232529562
212829491	1026040779
1505980656	2130790312
239101545	189850305
248891630	1489865318
1246970255	1620259239
117877788	1173829204
1072693285	1976035837
1524205050	1175971570
248276907	834093379
769682952	2109432768
205879713	128854265
1479149510	1060732990
560452487	1585622687
1024615092	2094201836
639569629	857693109
1303304786	894001738
124002595	1533908411
734852640	451537624
369277913	909573681
389826974	1640192278
1364044927	576049815
1910199372	2088688772
1289370773	994856045
1738498474	1209266338
1645908379	52101427
1452239160	1833909488
644812049	1089356393
527036022	1139045614
201763959	1643806095
1114497252	1971533852
396781901	94346277
1149139970	807858682
523213075	2141938603
2140809040	362396168
75320649	1934808481
1717327438	1927427014
1173402479	658149255
352479356	1427402420
2042918149	1185295069
2066450778	2042480210
1258231691	1571200291
676040808	266584608
1184652417	1843369945
25747750	1934488990
625320295	1866197119
310201108	781377612
833699773	1537792149
1930553778	1361038762
1702948099	1991282075
325977216	892581176
1178016441	1233873169
1404104446	1585781366
1637570143	973105271
1341057196	1426779364
1957013877	640451917
1772682506	2015389698
969472379	2030638355
112714648	1828451152
53766129	726214985
1784799190	808518222
325300823	166063983
672375108	615838844
169251373	1467093253
670311266	1805579610
629611763	1594626955
1011584432	245029992
2004296745	1200076929
192222126	1137118502
1936495951	1395023207
1154733276	2088064788
1463081445	737565629
1745009850	956749234
1351038827	1454467331
70738632	1926942848
1516121953	1437726393
1922034310	34118398
174055239	1532465759
1489232756	1734112428
1517117597	384976245
1785735442	63924490
1412507875	420279675
368427744	896675736
1413769625	1940833265
1050920030	1048775638
1346596927	149646935
144977164	1982246212
384370261	1574612525
1004783722	989597538
1393086811	835623155
300748280	646142384
570471121	2036400169
258867510	1158660014
1006184503	581947727
81858980	1220305116
1879878413	601912805
714144450	2124163258
3018963	918696811
854565904	1813819080
677767945	1009224545
1391984910	391386758
1119807279	2135857991
1393750332	1202843508
1962487493	1701870749
1807163418	894113042
383567691	1867490531
800843048	1404604128
2009264705	1113408921
1125589990	1514238046
1202621735	617458751
1199451092	231192844
470511997	1672716885
1898027122	1370502250
1106040003	1811598683
1283207488	1404918264
1063430265	1725501137
317508030	1939156278
2067659295	1477370935
781394284	23731620
1851544373	968461
1856488394	1207887554
1934760251	233016531
474409048	1023242256
822865329	1819133705
1281774230	1465429262
717164055	475013935
644755972	506559804
591442925	128109253
262996514	863407130
731673779	2118501195
1922984560	473379112
1417781737	23744065
1572675182	90263526
2145364239	581650727
676838812	1851930580
734622629	1858899325
1554035578	736265330
829933355	368660675
82909064	1268055360
1258464545	857310329
1458998598	919631294
808037127	697710111
1111761972	879537516
776172125	2091183925
1350449106	1260007370
959180963	888280379
1008291744	875377752
46782297	1363298737
1466171166	999521942
478344191	1281542679
5490124	1148009988
1907855381	1719717869
508358442	1652616738
2082263323	163573939
903705272	1065498224
1519261841	1101495785
723702774	132369006
1621976055	1119806735
106103396	229394844
963292365	1534136229
648034690	1619402618
1078610067	1225704235
1987043536	2030199688
889342153	1132986657
412904398	1908848966
1388763887	271869703
1496988156	1411264564
274573445	2143456861
488077018	1713710034
1339045643	1428581539
1240398312	1602755488
2085963777	589214553
1577461414	512600862
1925789927	598290431
1487785108	434328012
80569149	1484663829
1574831922	207969066
1617329283	1433062683
1441078784	1725546168
363984441	1562539153
1591829630	542506998
1242193375	1725898743
1753094700	952634980
1404222709	652789965
1932216970	1507468674
1793128699	1037812883
1523100952	690597072
1153381233	843457737
24872278	1133057998
985410007	1039406831
1244103364	734316028
71472557	872629381
1254269154	1747116762
1924107379	1184183051
628885296	1217807848
2132795305	716743681
1013836078	207377062
1064074447	1994519783
642934364	142465172
1936575845	202014525
460548666	963310386
1029576427	1397684355
818777160	11135488
804444897	161796665
1411248134	1683034238
444937927	687774175
1179854068	683910700
1331774493	704076021
2056849042	1038726794
2048161891	1255994619
1995938912	1742403864
1800602905	816942961
1211955678	2008330582
1976317887	75228631
2108300940	68325060
50715093	318681517
563795434	157453538
1494651099	1588529267
1931515768	1628164912

